crawl_date,Address,Content_Type,Status_Code,Status,Indexability,Indexability_Status,Title_1,Title_1_Length,Title_1_Pixel_Width,Meta_Description_1,Meta_Description_1_Length,Meta_Description_1_Pixel_Width,Meta_Keywords_1,Meta_Keywords_1_Length,H1_1,H1_1_Length,H2_1,H2_1_Length,H2_2,H2_2_Length,Meta_Robots_1,X_Robots_Tag_1,Meta_Refresh_1,Canonical_Link_Element_1,rel_next_1,rel_prev_1,HTTP_rel_next_1,HTTP_rel_prev_1,amphtml_Link_Element,Size_bytes,Transferred_bytes,Total_Transferred_bytes,CO2_mg,Carbon_Rating,Word_Count,Sentence_Count,Average_Words_Per_Sentence,Flesch_Reading_Ease_Score,Readability,Text_Ratio,Crawl_Depth,Folder_Depth,Link_Score,Inlinks,Unique_Inlinks,Unique_JS_Inlinks,of_Total,Outlinks,Unique_Outlinks,Unique_JS_Outlinks,External_Outlinks,Unique_External_Outlinks,Unique_External_JS_Outlinks,Closest_Near_Duplicate_Match,No_Near_Duplicates,Spelling_Errors,Grammar_Errors,Hash,Response_Time,Last_Modified,Redirect_URL,Redirect_Type,Cookies,Language,HTTP_Version,Clicks,Impressions,CTR,Position,URL_Inspection_API_Status,URL_Inspection_API_Error,Summary,Coverage,Last_Crawl,Days_Since_Last_Crawled,Crawled_As,Crawl_Allowed,Page_Fetch,Indexing_Allowed,User_Declared_Canonical,Google_Selected_Canonical,Mobile_Usability,Mobile_Usability_Issues,AMP_Results,AMP_Issues,Rich_Results,Rich_Results_Types,Rich_Results_Type_Errors,Rich_Results_Type_Warnings,Performance_Score,First_Contentful_Paint_Time_ms,Speed_Index_Time_ms,Largest_Contentful_Paint_Time_ms,Time_to_Interactive_ms,Total_Blocking_Time_ms,Cumulative_Layout_Shift,Total_Size_Savings_Bytes,Total_Time_Savings_ms,Total_Requests,Total_Page_Size_Bytes,HTML_Size_Bytes,HTML_Count,Image_Size_Bytes,Image_Count,CSS_Size_Bytes,CSS_Count,JavaScript_Size_Bytes,JavaScript_Count,Font_Size_Bytes,Font_Count,Media_Size_Bytes,Media_Count,Other_Size_Bytes,Other_Count,Third_Party_Size_Bytes,Third_Party_Count,Core_Web_Vitals_Assessment,CrUX_Largest_Contentful_Paint_Time_ms,CrUX_Interaction_to_Next_Paint_ms,CrUX_Cumulative_Layout_Shift,CrUX_First_Contentful_Paint_Time_ms,Minify_CSS_Savings_ms,Minify_CSS_Savings_Bytes,Minify_JavaScript_Savings_ms,Minify_JavaScript_Savings_Bytes,Reduce_Unused_CSS_Savings_ms,Reduce_Unused_CSS_Savings_Bytes,Reduce_Unused_JavaScript_Savings_ms,Reduce_Unused_JavaScript_Savings_Bytes,JavaScript_Execution_Time_ms,JavaScript_Execution_Time_Category,Minimize_Main_Thread_Work_ms,Minimize_Main_Thread_Work_Category,Network_Payload_Size_Bytes,User_Timing_Marks_and_Measures,Number_of_Redirects,Server_Responds_Quickly,Applies_Text_Compression,LCP_Request_Discovery,LCP_Breakdown,Render_Blocking_Requests_Savings_ms,Preconnect_Candidates_Savings_ms,Maximum_Critical_Path_Latency_ms,Use_Efficient_Cache_Lifetimes_Savings_Bytes,Layout_Shift_Culprits,DOM_Size,Improve_Image_Delivery_Savings_Bytes,Forced_Reflow_Savings_ms,Legacy_JavaScript_Savings_Bytes,Duplicated_JavaScript_Bytes,Font_Display_Savings_ms,3rd_Parties,Target_Size,Content_Width,Font_Display_Size,Viewport,Mobile_Alternate_Link,Closest_Semantically_Similar_Address,Semantic_Similarity_Score,No_Semantically_Similar,Semantic_Relevance_Score,URL_Encoded_Address,Crawl_Timestamp
2026-05-18,https://almapay.com/sitemap.xml,application/xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,185,150,150,0.057,,0,,,,,0.000,0,0,,0,0,0,0.000,0,0,0,0,0,0,,,,,74107fc27986851fc3be882bb09aea68,0.068,"Wed, 13 May 2026 09:27:07 GMT",,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://almapay.com/sitemap.xml,2026-05-18 00:04:31
2026-05-18,https://almapay.com/sitemap-0.xml,application/xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,103278,7326,7326,2.806,,0,,,,,0.000,,0,,0,0,0,0.000,0,0,0,0,0,0,,,,,e31e5a9f30a2f40578b8686308211fdb,0.028,"Wed, 13 May 2026 09:27:10 GMT",,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://almapay.com/sitemap-0.xml,2026-05-18 00:04:33
2026-05-18,https://almapay.com/es-ES/soluciones/pago-aplazado-prestashop,text/html; charset=utf-8,200,OK,Indexable,,Pago aplazado en PrestaShop - Simple y rápido | Alma,52,483,Solución de pago aplazado en PrestaShop. Instalación mediante módulo oficial. Sin suscripción. Sin tarifas ocultas. Pagos 100 % garantizados con Alma.,150,945,,0,Pago aplazado en PrestaShop con Alma,36,La solución de pago aplazado para e-commerce en PrestaShop,58,Impulsa tu crecimiento con el pago a plazos,43,,,,https://almapay.com/es-ES/soluciones/pago-aplazado-prestashop,,,,,,257415,56965,56965,21.822,,1297,214,6.061,47.529,Hard,3.385,4,2,1,9,6,0,1.000,52,25,0,10,8,0,,,,,f34d577fa624ea9067d2f8d02df4914b,0.337,,,,,es-ES,1.1,1,28,0.036,17.500,Success,,"URL is on Google, but has issues",Submitted and indexed,2026-04-30T07:10:18Z,17,Mobile user agent,Yes,Successful,Yes,https://almapay.com/es-ES/soluciones/pago-aplazado-prestashop,https://almapay.com/es-ES/soluciones/pago-aplazado-prestashop,N/A,,N/A,,Invalid,"Unparsable structured data, Review snippets, Product snippets","Unparsable structured data, Review snippets, Product snippets",,56,2851.000,5144.923,3712.000,11488.300,1172.500,0.000,609515,150,85,1678165,57228,1,113560,29,34677,4,1304982,31,115266,5,0,0,52452,15,178803,43,,,,,,0,0,0,0,150,24380,0,585135,2242.454,Poor,3469.602,Poor,1678165,7,Avoids redirects,Server responds quickly (observed 19 ms),Applies text compression,,2 resources found,2311,,702,28304,1 resource found,1198,33467,0,22091,,60,9 resources found,100,,,100,,,,,,https://almapay.com/es-ES/soluciones/pago-aplazado-prestashop,2026-05-18 00:04:34
2026-05-18,https://almapay.com/,text/html; charset=utf-8,200,OK,Indexable,,Payment in installments. Simple. Guaranteed. | Alma,51,471,Let your customers pay at their own pace: in instalments or later. Improve their payment experience and boost your turnover by 20%.,131,816,,0,Flexible and guaranteed instalment payments,43,An essential performance driver,31,A trusted solution for merchants,32,,,,https://almapay.com/,,,,,,250141,56530,56530,21.656,,1502,242,6.207,67.834,Normal,4.143,0,0,100,1531,598,0,99.340,55,27,0,12,9,0,,,,,db0e9a6a846ad6ebb4865fb9a353f677,0.067,,,,,en-FR,1.1,1797,112857,0.016,16.310,Success,,"URL is on Google, but has issues",Submitted and indexed,2026-05-17T21:19:05Z,0,Mobile user agent,Yes,Successful,Yes,https://almapay.com/,https://almapay.com/,N/A,,N/A,,Invalid,Unparsable structured data,Unparsable structured data,,37,2702.034,7314.843,10766.374,11266.613,1705.000,0.000,616850,2850,80,1667313,57333,1,126485,27,34600,4,1302983,30,84952,4,0,0,60960,14,161732,40,Pass,1432.000,103,0.000,1151.000,0,0,0,0,150,24445,2700,592405,3041.583,Poor,5070.786,Poor,1667313,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2263,385,2079,28302,1 resource found,1294,0,0,21957,,25,9 resources found,100,,,100,,,,,,https://almapay.com/,2026-05-18 00:04:31
2026-05-18,https://almapay.com/products/payment-in-2-3-or-4-installments,text/html; charset=utf-8,200,OK,Indexable,,Boost your sales with payment in instalments | Alma,51,466,Let your customers pay at their own pace: in instalments or later. Improve their payment experience and boost your turnover by 20%.,131,816,,0,"Boost your sales with payments in 2, 3, or 4 installments",57,Accelerate your growth with split payments,42,An essential sales lever,24,,,,https://almapay.com/products/payment-in-2-3-or-4-installments,,,,,,270765,64824,64824,24.833,,1223,204,5.995,69.319,Normal,3.148,1,1,16,105,51,0,8.470,61,26,0,10,9,0,,,,,306fe760808594c68430838655ed3ed5,0.447,,,,,en-FR,1.1,51,3475,0.015,4.510,Success,,"URL is on Google, but has issues",Submitted and indexed,2026-05-15T11:23:22Z,2,Mobile user agent,Yes,Successful,Yes,https://almapay.com/products/payment-in-2-3-or-4-installments,https://almapay.com/products/payment-in-2-3-or-4-installments,N/A,,N/A,,Invalid,"Unparsable structured data, Review snippets, Product snippets","Unparsable structured data, Product snippets",,36,2852.003,7094.265,10801.099,11381.010,1966.500,0.000,611914,2550,94,1671516,65669,1,87817,38,34599,4,1304788,31,115270,5,0,0,63373,15,153059,52,,,,,,0,0,0,0,0,24235,2550,587679,3191.795,Poor,4926.288,Poor,1671516,7,Avoids redirects,Server responds quickly (observed 6 ms),Applies text compression,,2 resources found,2298,,1862,28304,2 resources found,1322,0,133,22066,,25,9 resources found,100,,,100,,,,,,https://almapay.com/products/payment-in-2-3-or-4-installments,2026-05-18 00:04:43
2026-05-18,https://almapay.com/global,text/html; charset=utf-8,200,OK,Indexable,,Alma in your country! | Alma,28,249,Let your customers pay at their own pace: in instalments or later. Improve their payment experience and boost your turnover by 20%.,131,816,,0,Alma in your country!,21,Your country is not on the list?,32,,0,,,,https://almapay.com/global,,,,,,141208,31691,31691,12.140,,106,27,3.926,90.316,Very Easy,1.206,1,0,63,299,297,0,49.340,54,26,0,10,9,0,,,,,d2a1cf1fc4f126899f6b83264e29093a,0.710,,,,,en-FR,1.1,224,7773,0.029,4.610,Success,,"URL is on Google, but has issues",Submitted and indexed,2026-05-17T08:53:53Z,0,Mobile user agent,Yes,Successful,Yes,https://almapay.com/global,https://almapay.com/global,N/A,,N/A,,Invalid,Unparsable structured data,Unparsable structured data,,71,2409.444,4240.021,3253.016,9158.344,668.000,0.001,639215,150,64,1511640,32501,1,15353,11,34600,4,1250753,28,85259,4,0,0,93174,16,50602,24,,,,,,0,0,0,0,150,25449,0,613766,1326.550,Poor,1957.104,Good,1511640,7,Avoids redirects,Server responds quickly (observed 4 ms),Applies text compression,,2 resources found,2254,,769,34888,1 resource found,489,0,0,22091,,70,10 resources found,100,,,100,,,,,,https://almapay.com/global,2026-05-18 00:04:45
2026-05-18,https://almapay.com/fr-FR/blog/page-categorie-ecommerce,text/html; charset=utf-8,200,OK,Indexable,,Page catégorie e-commerce : comment l’optimiser et exemples,59,568,La page catégorie facilite la recherche de produits et de services selon les critères de recherches de chacun. Comment l’optimiser ? On vous explique.,150,910,,0,Page catégorie e-commerce : 5 conseils d’optimisation et exemples,65,En quoi les pages catégories e-commerce sont importantes ?,58,Quels sont les éléments essentiels d’une page catégorie ?,57,,,,https://almapay.com/fr-FR/blog/page-categorie-ecommerce,,,,,,252685,62745,62745,24.036,,1887,278,6.788,68.809,Normal,5.555,4,2,1,9,5,0,0.830,77,50,0,11,10,0,,,,,8103d24f470ba2f76c15a6b8e147b047,0.776,,,,,fr-FR,1.1,9,1108,0.008,7.040,Success,,URL is on Google,Submitted and indexed,2026-05-10T01:12:41Z,7,Mobile user agent,Yes,Successful,Yes,https://almapay.com/fr-FR/blog/page-categorie-ecommerce,https://almapay.com/fr-FR/blog/page-categorie-ecommerce,N/A,,N/A,,Valid,Breadcrumbs,,,45,2851.000,4382.191,9481.000,11072.201,1160.500,0.000,654937,3000,69,1645980,63578,1,0,15,34677,4,1251019,28,114965,5,0,0,181741,16,65799,29,,,,,,0,0,0,0,150,24567,2850,630370,1951.018,Poor,2844.004,Poor,1645980,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2311,,533,28304,1 resource found,813,0,0,21979,,40,8 resources found,100,,,100,,,,,,https://almapay.com/fr-FR/blog/page-categorie-ecommerce,2026-05-18 00:04:34
2026-05-18,https://almapay.com/es-ES/blog/como-prensa-stove-aumenta-su-ticket-medio-mas-de-un-20-con-alma,text/html; charset=utf-8,200,OK,Indexable,,¿Cómo Prensa Stove aumenta su ticket medio más de un 20% con Alma?,66,651,Prensa Stove ofrece la oportunidad de pagar a su propio propio ritmo mediante el pago a plazos. ¿Cómo han conseguido aumentar sus ventas?,137,885,,0,¿Cómo Prensa Stove aumenta su ticket medio más de un 20% con Alma?,66,,0,,0,,,,https://almapay.com/es-ES/blog/como-prensa-stove-aumenta-su-ticket-medio-mas-de-un-20-con-alma,,,,,,142725,39107,39107,14.981,,487,65,7.492,56.783,Fairly Hard,2.633,4,2,1,4,3,0,0.500,46,24,0,10,8,0,,,,,b16828ae0fa2ee2cedc99ab058f7dd4f,0.371,,,,,es-ES,1.1,0,4,0.000,5.250,Success,,"URL is on Google, but has issues",Submitted and indexed,2026-03-31T22:06:41Z,47,Mobile user agent,Yes,Successful,Yes,https://almapay.com/es-ES/blog/como-prensa-stove-aumenta-su-ticket-medio-mas-de-un-20-con-alma,https://almapay.com/es-ES/blog/como-prensa-stove-aumenta-su-ticket-medio-mas-de-un-20-con-alma,N/A,,N/A,,Invalid,"Unparsable structured data, Breadcrumbs",Unparsable structured data,,51,2701.002,4847.561,10376.006,10383.506,684.000,0.031,659011,3000,64,1509076,39936,1,5384,10,34600,4,1251315,28,115288,5,0,0,62553,16,70635,24,,,,,,0,0,0,0,150,25246,2850,633765,1192.028,Good,1685.454,Good,1509076,7,Avoids redirects,Server responds quickly (observed 3 ms),Applies text compression,,2 resources found,2282,314,588,33113,5 resources found,450,0,0,21982,,115,9 resources found,100,,,100,,,,,,https://almapay.com/es-ES/blog/como-prensa-stove-aumenta-su-ticket-medio-mas-de-un-20-con-alma,2026-05-18 00:04:34
2026-05-18,https://almapay.com/fr-FR/blog/click-and-collect,text/html; charset=utf-8,200,OK,Indexable,,"Click & Collect : définition, fonctionnement et avantages",57,498,"Découvrez ce qu’est le Click and collect ou retrait en magasin, son fonctionnement, ses avantages pour les commerçants et comment le mettre en place.",149,933,,0,"Click and Collect : définition, avantages et comment l’intégrer à vos points de vente",85,Qu’est-ce que le Click and Collect ?,36,Comment fonctionne le Click and Collect ?,41,,,,https://almapay.com/fr-FR/blog/click-and-collect,,,,,,262089,63563,63563,24.350,,2318,353,6.567,72.722,Fairly Easy,6.247,4,2,1,18,10,0,1.660,88,55,0,11,10,0,,,,,95a9f6e46e88a7ac0bb2b257c4a2f0a,0.360,,,,,fr-FR,1.1,36,13834,0.003,8.920,Success,,URL is on Google,Submitted and indexed,2026-05-11T10:39:29Z,6,Mobile user agent,Yes,Successful,Yes,https://almapay.com/fr-FR/blog/click-and-collect,https://almapay.com/fr-FR/blog/click-and-collect,N/A,,N/A,,Valid,Breadcrumbs,,,56,2851.000,3716.191,3583.000,11743.150,1792.000,0.024,653559,150,62,1646319,64389,1,1229,8,34601,4,1251258,28,115290,5,0,0,179552,16,67035,22,,,,,,0,0,0,0,150,24233,0,629326,2799.586,Poor,3784.250,Poor,1646319,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2282,,698,28302,1 resource found,905,0,45,22065,,90,9 resources found,100,,,100,,,,,,https://almapay.com/fr-FR/blog/click-and-collect,2026-05-18 00:04:43
2026-05-18,https://almapay.com/fr-FR/blog/comment-fideliser-un-client,text/html; charset=utf-8,200,OK,Indexable,,"Fidéliser un client : stratégies, actions et conseils | Alma",60,499,Fidéliser un client est plus simple et moins coûteux qu’acquérir un nouveau client. Comment fidéliser sa clientèle ? Quelle stratégie ? On vous explique.,153,915,,0,Comment fidéliser un client : 5 conseils pour y arriver,55,Quels sont les enjeux de la fidélisation client ?,49,Quelles sont les étapes pour fidéliser un client ?,50,,,,https://almapay.com/fr-FR/blog/comment-fideliser-un-client,,,,,,246687,59359,59359,22.739,,1710,226,7.566,69.781,Normal,5.230,3,2,1,25,18,0,2.990,81,53,0,11,10,0,,,,,e734cf37ddeb691cf1cc7c6aabd664d0,0.380,,,,,fr-FR,1.1,0,4500,0.000,22.720,Success,,URL is on Google,Submitted and indexed,2026-05-09T18:28:43Z,8,Mobile user agent,Yes,Successful,Yes,https://almapay.com/fr-FR/blog/comment-fideliser-un-client,https://almapay.com/fr-FR/blog/comment-fideliser-un-client,N/A,,N/A,,Valid,Breadcrumbs,,,56,2852.000,4086.510,3577.000,11917.002,1673.500,0.071,654043,150,86,1675102,60195,1,32552,32,34600,4,1251261,28,114969,5,0,0,181525,16,98361,46,,,,,,0,0,0,0,150,24524,0,629519,2540.669,Poor,3610.036,Poor,1675102,7,Avoids redirects,Server responds quickly (observed 5 ms),Applies text compression,,2 resources found,2282,,744,34885,1 resource found,816,0,225,22066,,40,10 resources found,100,,,100,,,,,,https://almapay.com/fr-FR/blog/comment-fideliser-un-client,2026-05-18 00:04:34
